,Unnamed: 0,Unnamed: 0.1,app_name,currency,price,rating_count_tot,user_rating,cont_rating,genre,supporteddevice
2420,2420,2843,Slice Fractions,USD,3.99,834,4.5,4+,Education,38
2421,2421,2844,Mimitos Virtual cat with minigames,USD,0.0,8899,4.5,12+,Games,38
2422,2422,2845,Jumpy Horse Show Jumping,USD,2.99,746,4.0,4+,Games,37
2423,2423,2847,Tengami,USD,3.99,703,4.0,4+,Games,37
2424,2424,2848,Drillbook Next Reader,USD,2.99,7,3.5,4+,Music,37
2425,2425,2849,Carp Fishing Simulator,USD,4.99,39,4.0,4+,Games,37
2426,2426,2850,Dr. Panda's Restaurant 2,USD,2.99,3821,4.5,4+,Education,40
2427,2427,2851,"平安好车主-用车助手,安全管家",USD,0.0,5,1.5,17+,Lifestyle,38
2428,2428,2852,Let's do pretend Ice-cream shop! - Work Experience-Based Brain Training App,USD,1.99,0,0.0,4+,Education,40
2429,2429,2853,工银融e联,USD,0.0,13,1.5,12+,Finance,40
2430,2430,2854,Nintype,USD,4.99,813,3.5,9+,Productivity,37
2431,2431,2855,MarcoPolo Ocean,USD,0.0,529,4.5,4+,Education,38
2432,2432,2857,お弁当をつくろう！ママごっこ－お仕事体験知育アプリ,USD,1.99,0,0.0,4+,Education,40
2433,2433,2858,Caf - Mon Compte,USD,0.0,0,0.0,4+,Utilities,40
2434,2434,2859,"Got It - Homework Help Math, Chem, Physics Solver",USD,0.0,4903,4.5,9+,Education,37
2435,2435,2860,RollerCoaster Tycoon® 4 Mobile™,USD,0.0,21407,3.5,4+,Games,37
2436,2436,2861,TMNT: Brothers Unite,USD,2.99,449,4.0,9+,Games,40
2437,2437,2862,Repost It! for Instagram Pro - Video Photo Whiz,USD,2.99,745,4.0,4+,Social Networking,37
2438,2438,2864,Rookie Cam - Photo Editor & Filter Camera,USD,0.0,33921,4.5,4+,Photo & Video,37
2439,2439,2865,Out There: Ω Edition,USD,3.99,1895,4.5,4+,Games,40
2440,2440,2866,mySTATE - State College,USD,0.99,26,4.5,17+,Navigation,38
2441,2441,2867,宜搜小说-热门网络书籍看书追更必备神器,USD,0.99,8,5.0,17+,Book,38
2442,2442,2868,Tricks for iPhone (Pro),USD,1.99,0,0.0,4+,Utilities,37
2443,2443,2870,Athletics: Winter Sports (Full Version),USD,0.99,142,4.0,4+,Games,37
2444,2444,2871,作业帮-小初高学生拍照答疑学习辅导助手,USD,0.0,101,4.5,4+,Education,38
2445,2445,2872,Shin Megami Tensei (ENG),USD,7.99,147,5.0,12+,Games,43
2446,2446,2873,Adobe Photoshop Lightroom for iPad,USD,0.0,2005,4.0,4+,Photo & Video,24
2447,2447,2874,Words with Friends – Best Word Game,USD,0.0,160668,4.5,4+,Games,37
2448,2448,2875,Speak & Translate － Live Voice and Text Translator,USD,19.99,4344,4.5,4+,Reference,38
2449,2449,2876,Speak & Translate － Voice and Text Translator,USD,0.0,12062,4.5,4+,Productivity,38
2450,2450,2877,Photon X Private Browser and Flash Player for iPad,USD,0.99,18,4.0,17+,Productivity,24
2451,2451,2879,ALOE -ダイエット・ヨガ・エクササイズ…健康美を追求する女性の人気無料ニュースアプリ,USD,0.0,0,0.0,4+,Lifestyle,37
2452,2452,2880,MagicBars - HomeScreen Wallpaper With Creativity,USD,1.99,84,3.0,4+,Entertainment,38
2453,2453,2881,Lastronaut,USD,0.0,1576,4.5,9+,Games,38
2454,2454,2882,Crazy Kitchen,USD,0.0,30704,5.0,4+,Games,38
2455,2455,2883,Tynker - Learn to Code. Programming Made Easy.,USD,0.0,771,4.5,4+,Education,24
2456,2456,2886,War Robots,USD,0.0,97122,4.5,12+,Games,38
2457,2457,2887,Peak - Brain Training,USD,0.0,20322,4.5,4+,Education,37
2458,2458,2890,"Baby Food Fair - Make, Eat, Play - Have Fun!",USD,0.0,520,3.5,4+,Games,40
2459,2459,2891,X-Tactics,USD,3.99,25,5.0,12+,Games,38
2460,2460,2892,Toca Pet Doctor,USD,2.99,365,4.0,4+,Education,40
2461,2461,2894,Crashlands,USD,4.99,1721,4.5,9+,Games,37
2462,2462,2897,The Olympics - Official App for the Olympic Games,USD,0.0,470,1.5,4+,Sports,38
2463,2463,2899,Fragment's Note2 Side:雪月,USD,2.99,0,0.0,4+,Games,43
2464,2464,2900,StaffWars,USD,0.99,99,4.5,4+,Education,40
2465,2465,2902,You Must Build A Boat,USD,2.99,444,4.0,4+,Games,40
2466,2466,2903,Autumn Dynasty Warlords,USD,6.99,572,4.5,9+,Games,40
2467,2467,2905,Deliciously Ella,USD,3.99,62,3.5,4+,Food & Drink,37
2468,2468,2906,Bridge Constructor Medieval,USD,1.99,262,4.5,4+,Games,43
2469,2469,2907,Star Horizon,USD,3.99,200,4.0,9+,Games,38
2470,2470,2908,Restaurant Story 2,USD,0.0,9699,4.0,12+,Games,43
2471,2471,2910,Surgeon Simulator,USD,4.99,4820,4.0,12+,Games,37
2472,2472,2911,Godus,USD,0.0,81311,4.5,4+,Games,38
2473,2473,2912,Vocabulary.com,USD,2.99,1718,4.5,9+,Education,40
2474,2474,2913,Dash Up 2,USD,0.0,8,4.5,4+,Games,38
2475,2475,2914,Scan & Translate - image Scanner and Translator,USD,2.99,1376,4.0,4+,Utilities,37
2476,2476,2915,Crazy Freekick,USD,0.0,228,4.5,4+,Games,40
2477,2477,2916,PKTBALL - Endless Arcade Smash Sport,USD,0.0,5492,4.5,4+,Games,40
2478,2478,2917,"ytools-flashlight,ruler,spirit level,protractor and sound level meter",USD,0.99,43,4.5,4+,Utilities,38
2479,2479,2920,TestNav,USD,0.0,491,1.5,4+,Education,24
2480,2480,2921,OUTDODGE,USD,0.0,117,4.0,4+,Games,38
2481,2481,2922,Don't Touch This - Secret Data Vault,USD,6.99,615,4.5,17+,Photo & Video,37
2482,2482,2923,Micromedex Drug Reference Essentials,USD,2.99,428,1.5,12+,Medical,40
2483,2483,2924,JR東日本アプリ,USD,0.0,0,0.0,12+,Navigation,37
2484,2484,2925,Social Picket - Stalker & Spy for Instagram,USD,0.0,285,4.0,12+,Utilities,38
2485,2485,2927,Sight Words Ninja - Slicing Game to Learn to Read,USD,1.99,112,4.0,4+,Education,37
2486,2486,2928,"单机三国志-不抽卡无体力,战个痛快",USD,0.99,15,4.5,9+,Games,43
2487,2487,2929,AnyFont,USD,1.99,324,4.0,4+,Utilities,37
2488,2488,2931,Sometimes You Die,USD,1.99,428,4.0,12+,Games,40
2489,2489,2932,Page: English Grammar & Spell Checker + Translator,USD,3.99,1252,4.5,4+,Productivity,38
2490,2490,2933,iWeather - World weather forecast,USD,0.0,80,4.5,4+,Weather,37
2491,2491,2934,Skiplagged — Actually Cheap Flights & Hotels,USD,0.0,1851,4.5,4+,Travel,37
2492,2492,2935,World Craft HD,USD,0.0,3933,3.0,4+,Games,40
2493,2493,2936,Multiplayer Terraria edition,USD,3.99,6981,4.0,9+,Games,37
2494,2494,2937,SimplePlanes,USD,4.99,2767,4.5,4+,Games,40
2495,2495,2940,Sago Mini Monsters,USD,2.99,409,4.5,4+,Education,38
2496,2496,2941,Papa's Freezeria To Go!,USD,0.99,885,4.5,4+,Games,37
2497,2497,2942,Brushstroke,USD,3.99,1373,4.5,4+,Photo & Video,37
2498,2498,2944,InsSave - Download & Save Photos & Videos From Instagram With Ease!,USD,0.99,107,3.0,4+,Social Networking,38
2499,2499,2945,Photon X Flash Web Browser & Player for iPhone - Full Screen Video plus Games,USD,2.99,3,1.0,17+,Utilities,43
2500,2500,2948,Black Elements – Use our cool Wallpapers to change the elements on your Home Screen and Lock Screen to another color!,USD,1.99,44,1.0,4+,Lifestyle,38
2501,2501,2950,Soccer Stars™,USD,0.0,43216,4.5,4+,Games,40
2502,2502,2951,Face Swap Booth – photo faceswap & face changer,USD,0.0,5300,4.0,4+,Entertainment,37
2503,2503,2952,Kitchen Scramble: Cooking Game,USD,0.0,17925,3.5,4+,Games,40
2504,2504,2953,Teach Your Monster to Read - Phonics and Reading,USD,4.99,75,3.5,4+,Education,40
2505,2505,2955,Gummy Drop! – A Match 3 Puzzle Game,USD,0.0,59158,4.5,4+,Games,38
2506,2506,2959,Theory Test 4-in-1 Bundle - Driving Test Success,USD,4.99,0,0.0,4+,Reference,38
2507,2507,2960,"Babbel – Learn Languages Spanish, French & more",USD,0.0,1533,4.0,4+,Education,37
2508,2508,2961,Red Onion - Tor-powered web browser for anonymous browsing and darknet,USD,1.99,2566,4.5,17+,Utilities,38
2509,2509,2963,大空ヘクタール農園,USD,4.99,0,0.0,4+,Games,38
2510,2510,2964,百度手机卫士－wifi管家照片管理防骚扰安全助手,USD,0.0,119,4.5,4+,Utilities,37
2511,2511,2966,Fix My Car: Custom Mods,USD,1.99,87,4.0,4+,Games,40
2512,2512,2967,Leo's Fortune,USD,4.99,6776,4.5,9+,Games,37
2513,2513,2968,Fantastical 2 for iPad - Calendar and Reminders,USD,9.99,900,4.5,4+,Productivity,24
2514,2514,2969,Just Dance Now,USD,0.0,2535,3.5,4+,Games,38
2515,2515,2970,Flappy Golf,USD,0.0,14995,4.5,4+,Games,38
2516,2516,2971,FTL: Faster Than Light,USD,9.99,3832,4.5,9+,Games,24
2517,2517,2972,LongStory: Choose your own dating game,USD,0.0,1467,4.0,12+,Games,43
2518,2518,2973,Hairy Face Salon - Messy Shave Makeover,USD,0.0,416,2.5,4+,Games,38
2519,2519,2974,SKRWT,USD,1.99,230,4.5,4+,Photo & Video,37
2520,2520,2975,Space Marshals,USD,3.99,3515,4.5,12+,Games,38
2521,2521,2978,Forgotten Memories: Alternate Realities,USD,5.99,669,4.0,12+,Games,38
2522,2522,2980,Scanbot - Scanner App & Fax,USD,0.0,3936,4.5,4+,Utilities,37
2523,2523,2982,Spellspire,USD,0.0,2939,4.5,9+,Games,38
2524,2524,2983,DatPiff,USD,0.0,2815,3.5,17+,Music,37
2525,2525,2984,musical.ly - your video social network,USD,0.0,105429,4.5,12+,Photo & Video,37
2526,2526,2985,MuseScore Songbook - Sheet Music,USD,1.99,403,4.0,4+,Music,38
2527,2527,2987,MMX Racing,USD,0.0,12854,4.5,4+,Games,38
2528,2528,2988,Wishbone - Compare Anything,USD,0.0,20649,4.5,12+,Social Networking,37
2529,2529,2989,ArtPose,USD,2.99,102,4.5,12+,Reference,40
2530,2530,2990,"Wayfair - Shop Furniture, Home Decor, Daily Sales",USD,0.0,12578,5.0,4+,Shopping,37
2531,2531,2991,Mini Metro,USD,4.99,4064,5.0,4+,Games,37
2532,2532,2992,Sumotori Dreams,USD,0.99,1036,4.0,4+,Games,38
2533,2533,2993,Family Guy: The Quest for Stuff,USD,0.0,104060,4.5,17+,Games,38
2534,2534,2995,Zenly - Locate your friends in realtime,USD,0.0,427,4.0,4+,Social Networking,37
2535,2535,2996,Sunken Secrets,USD,0.0,10849,4.5,4+,Games,38
2536,2536,2997,Jupiter Jump,USD,0.0,2890,4.5,4+,Games,40
2537,2537,2999,Make It Rain: The Love of Money,USD,0.0,27556,4.5,4+,Games,37
2538,2538,3000,Yup - Homework Help with Math & Science Tutors,USD,0.0,1424,4.5,4+,Education,37
2539,2539,3001,Ninja UP!,USD,0.0,1233,4.0,4+,Games,39
2540,2540,3002,"VIDO - Rewards, Music and Videos for YouTube",USD,0.0,2133,4.5,17+,Entertainment,37
2541,2541,3003,Skullduggery!,USD,2.99,409,4.5,9+,Games,40
2542,2542,3004,Rules!,USD,2.99,835,4.5,4+,Games,38
2543,2543,3005,2048,USD,0.0,157882,4.5,4+,Games,40
2544,2544,3006,Pokémon TCG Online,USD,0.0,13559,3.5,9+,Games,24
2545,2545,3007,BET NOW - Watch Shows,USD,0.0,967,2.5,17+,Entertainment,37
2546,2546,3009,Windy ~ Sleep Relax Meditate & white noise sounds,USD,1.99,5285,4.5,4+,Health & Fitness,37
2547,2547,3010,妙健康-健康自测管家,USD,0.0,0,0.0,17+,Health & Fitness,37
2548,2548,3012,Missguided,USD,0.0,113,3.5,4+,Shopping,37
2549,2549,3013,AirAttack 2,USD,0.99,229,4.5,9+,Games,37
2550,2550,3015,Google Docs,USD,0.0,64259,4.5,4+,Productivity,37
2551,2551,3016,Google Sheets,USD,0.0,24602,4.5,4+,Productivity,37
2552,2552,3019,Wild Kratts World Adventure,USD,3.99,193,3.0,4+,Education,40
2553,2553,3020,Funimate video editor: add cool effects to videos,USD,0.0,123268,4.5,12+,Photo & Video,37
2554,2554,3024,Zombie Catchers,USD,0.0,16805,4.5,12+,Games,38
2555,2555,3025,WordNerd - The picture puzzle game for word nerds,USD,0.0,414,4.5,4+,Games,38
2556,2556,3026,世界邦行程大师-出国自由行定制专家,USD,0.0,0,0.0,4+,Travel,37
2557,2557,3028,Meipai,USD,0.0,1190,4.5,12+,Photo & Video,37
2558,2558,3029,in-capturing moments in life,USD,0.0,16,4.0,12+,Photo & Video,38
2559,2559,3030,Score! Hero,USD,0.0,85395,4.5,4+,Games,37
2560,2560,3031,Star Wars™: Commander,USD,0.0,253448,4.5,9+,Games,37
2561,2561,3032,Piano Tiles (Don't Tap The White Tile),USD,0.0,172686,4.5,4+,Games,38
2562,2562,3035,100 Balls,USD,0.0,30967,4.5,4+,Games,37
2563,2563,3036,The Easter Bunny Tracker,USD,1.99,38,2.5,4+,Entertainment,37
2564,2564,3037,ALONE...,USD,0.99,465,4.5,4+,Games,37
2565,2565,3038,8-Bit RPG Creator,USD,2.99,73,4.0,9+,Games,43
2566,2566,3040,Thomas Was Alone,USD,4.99,1226,5.0,9+,Games,38
2567,2567,3041,"Union - Combine, Blend, and Edit Photos",USD,1.99,1372,4.5,4+,Photo & Video,37
2568,2568,3043,KNFB Reader,USD,99.99,71,4.5,4+,Productivity,37
2569,2569,3044,Kiwanuka,USD,0.99,1025,4.5,4+,Games,43
2570,2570,3045,Candy Crush Soda Saga,USD,0.0,133394,4.5,4+,Games,40
2571,2571,3046,Almanac Long-Range Weather Forecast,USD,0.0,12,1.5,4+,Weather,40
2572,2572,3047,Ambition: Strategy War Game,USD,3.99,360,3.5,9+,Games,37
2573,2573,3049,The Impossible Letter Game,USD,0.0,6956,4.5,4+,Games,37
2574,2574,3050,Red Ball 4,USD,0.99,9818,4.5,4+,Games,38
2575,2575,3052,Pet Buddies HD,USD,0.0,8227,4.5,4+,Games,24
2576,2576,3053,No Brakes,USD,0.0,6865,4.5,4+,Games,40
2577,2577,3054,Sounds app - Music And Friends,USD,0.0,5126,4.5,12+,Music,37
2578,2578,3055,"Adobe Spark Video, Animated Videos in minutes",USD,0.0,4302,4.5,4+,Productivity,37
2579,2579,3056,Looney Tunes Dash!,USD,0.0,25806,4.5,9+,Games,39
2580,2580,3057,タップル誕生 - 出会いアプリで趣味から恋活・婚活,USD,0.0,37,4.5,17+,Social Networking,37
2581,2581,3059,Summoners War,USD,0.0,137122,4.5,12+,Games,38
2582,2582,3061,Mr Jack Pocket,USD,2.99,31,3.5,4+,Games,40
2583,2583,3062,Botanicula,USD,4.99,959,4.5,9+,Games,37
2584,2584,3063,Peggle Blast,USD,0.0,11528,4.0,9+,Games,38
2585,2585,3064,Webcams – EarthCam,USD,0.0,912,4.0,4+,Travel,37
2586,2586,3066,Face Swap-r,USD,0.0,17,2.5,4+,Entertainment,40
2587,2587,3067,Cooking Academy 2: World Cuisine (Full),USD,2.99,988,4.5,4+,Games,40
2588,2588,3069,ikouhoushi,USD,0.0,0,0.0,17+,Book,37
2589,2589,3070,Cinamatic,USD,2.99,937,3.5,4+,Photo & Video,37
2590,2590,3071,MADDEN NFL Mobile,USD,0.0,230289,4.5,4+,Games,37
2591,2591,3073,Wayward Souls,USD,6.99,2061,4.5,9+,Games,43
2592,2592,3075,Pop Jump,USD,0.99,1,2.0,4+,Games,43
2593,2593,3076,Disney Karaoke: Frozen,USD,6.99,313,3.5,4+,Music,38
2594,2594,3077,Set up the airplane parts! - Work Experience-Based Brain Training App,USD,1.99,0,0.0,4+,Education,40
2595,2595,3079,Super Knock and Run,USD,0.0,0,0.0,4+,Games,40
2596,2596,3081,World of Tanks Blitz,USD,0.0,41729,4.5,12+,Games,38
2597,2597,3083,Game Studio Tycoon – Become A Game Developer!,USD,1.99,131,4.5,4+,Games,37
2598,2598,3085,Ghost Lens+Scary Photo Video Edit&Collage Maker,USD,0.0,18316,5.0,12+,Photo & Video,40
2599,2599,3086,全民炸金花-首款含电玩城百家乐的棋牌游戏,USD,0.0,22,5.0,17+,Games,40
2600,2600,3087,Mud Bogger ( 3D Monster Truck Driving & Racing Games ),USD,0.99,16,2.5,9+,Games,43
2601,2601,3088,Table Tennis Touch,USD,2.99,1701,4.5,4+,Games,37
2602,2602,3089,Kim Kardashian: Hollywood,USD,0.0,397730,4.5,12+,Games,38
2603,2603,3091,Tantan,USD,0.0,235,4.5,17+,Social Networking,37
2604,2604,3092,94%,USD,0.0,13805,4.5,4+,Games,37
2605,2605,3093,オービス警報 - オービス/速度取締り&渋滞,USD,2.99,0,0.0,4+,Navigation,37
2606,2606,3094,Flinch - Video Chat Staring Contest,USD,0.0,2134,3.0,17+,Social Networking,37
2607,2607,3096,Fyuse - 3D Photos,USD,0.0,4126,4.5,12+,Photo & Video,37
2608,2608,3097,パチスロ モンスターハンター 月下雷鳴,USD,14.99,0,0.0,12+,Games,43
2609,2609,3099,YouCam Makeup: Magic Makeup Selfie Cam,USD,0.0,14188,4.5,9+,Photo & Video,37
2610,2610,3100,斗鱼--王者大神在直播,USD,0.0,266,2.5,4+,Entertainment,37
2611,2611,3101,Mucho Party,USD,0.0,307,4.5,4+,Games,38
2612,2612,3102,贝贝-8000万妈妈信赖的母婴正品特卖拼团商城,USD,0.0,6,3.5,4+,Shopping,38
2613,2613,3103,Keystone Biology Practice Test,USD,0.99,6,3.0,4+,Education,37
2614,2614,3104,Civilization Revolution 2,USD,9.99,5416,4.0,12+,Games,38
2615,2615,3108,Kritika: The White Knights,USD,0.0,5185,4.5,12+,Games,38
2616,2616,3110,"Forest: Stay focused, be present",USD,1.99,1869,5.0,4+,Productivity,37
2617,2617,3111,"8fit - Workouts, meal plans and personal trainer",USD,0.0,8730,5.0,4+,Health & Fitness,37
2618,2618,3112,iThoughts (mindmap),USD,11.99,287,4.5,17+,Productivity,37
2619,2619,3113,Clash of Lords 2: New Age,USD,0.0,7795,4.0,9+,Games,38
2620,2620,3115,SONIC Drive-In,USD,0.0,1645,4.0,4+,Food & Drink,37
2621,2621,3116,Cupcake Mania™,USD,0.0,15336,4.5,4+,Games,43
2622,2622,3117,botman - Real time video chat,USD,0.0,7,3.0,17+,Social Networking,37
2623,2623,3118,LINE: Disney Tsum Tsum,USD,0.0,65155,4.5,4+,Games,37
2624,2624,3119,Best Fiends,USD,0.0,37584,4.5,4+,Games,37
2625,2625,3120,Bitmoji - Your Personal Emoji,USD,0.0,37972,4.5,12+,Utilities,37
2626,2626,3121,Pixel Cup Soccer,USD,0.99,64,4.0,4+,Games,38
2627,2627,3122,Goat Simulator,USD,4.99,34819,4.5,9+,Games,38
2628,2628,3123,Rocket Cars,USD,0.0,1404,4.0,4+,Games,38
2629,2629,3124,Stealers Steal: A thief's quest for gold,USD,0.99,12,5.0,9+,Games,38
2630,2630,3125,Pink Pong,USD,0.0,504,3.5,4+,Games,37
2631,2631,3126,The Lost Ship,USD,0.99,262,4.5,4+,Games,40
2632,2632,3128,Angry Birds Transformers,USD,0.0,106434,4.5,4+,Games,37
2633,2633,3129,WorldCraft : 3D Build & Craft,USD,0.99,468,4.0,4+,Games,43
2634,2634,3130,ViRATES[バイレーツ]-面白ネタまとめの決定版！,USD,0.0,0,0.0,17+,News,25
2635,2635,3131,Tormentum - a Point & Click Adventure,USD,4.99,127,4.5,9+,Games,38
2636,2636,3133,Copy My Data,USD,0.0,72,4.0,4+,Utilities,40
2637,2637,3134,Implosion - Never Lose Hope,USD,9.99,1644,4.5,12+,Games,35
2638,2638,3137,虎牙直播-热门高清游戏互动直播平台,USD,0.0,38,3.5,17+,Entertainment,38
2639,2639,3138,PHHHOTO - Look Alive,USD,0.0,4280,4.0,12+,Photo & Video,37
2640,2640,3139,FOTONICA,USD,2.99,352,4.5,4+,Games,40
2641,2641,3140,Sago Mini Road Trip,USD,2.99,343,4.5,4+,Education,38
2642,2642,3141,Tomb Raider II,USD,0.99,330,4.0,12+,Games,38
2643,2643,3142,Stay In The Line Pro,USD,0.99,474,4.0,4+,Games,40
2644,2644,3143,Toca Life: Town,USD,2.99,3174,4.5,4+,Education,40
2645,2645,3144,Timberman,USD,0.0,35587,4.5,4+,Games,40
2646,2646,3145,Fresco — Be a part of the news,USD,0.0,219,4.0,12+,News,37
2647,2647,3146,Torque Burnout,USD,0.0,2531,4.0,4+,Games,37
2648,2648,3147,星になったカイロくん,USD,4.99,0,0.0,4+,Games,38
2649,2649,3148,最後の英単語学習！マジタン,USD,0.99,0,0.0,4+,Education,38
2650,2650,3149,Instant Repost for Instagram-Stories Repost Upload,USD,0.0,1528,4.5,12+,Utilities,37
2651,2651,3150,"Powerful Silent Timer – Vibration Alarm for Library, Train etc.",USD,0.99,1,4.0,4+,Productivity,38
2652,2652,3152,e袋洗-新用户领20元优惠券，20分钟上门取送,USD,0.0,0,0.0,17+,Lifestyle,38
2653,2653,3153,LabQuest Viewer,USD,4.99,0,0.0,4+,Education,24
2654,2654,3154,"Skater - Skate Legendary Spots, Perfect Board Feel",USD,4.99,2040,4.0,4+,Games,37
2655,2655,3155,Elevate - Brain Training and Games,USD,0.0,58092,5.0,4+,Education,37
2656,2656,3157,CalculationBook Pro,USD,2.99,7,4.5,4+,Utilities,37
2657,2657,3159,Phonics Fun on Farm Educational Learn to Read App,USD,2.99,59,4.0,4+,Education,40
2658,2658,3160,"Little Builders - Trucks, Cranes & Digger for Kids",USD,1.99,220,3.5,4+,Education,37
2659,2659,3162,DragonBox Elements - Geometry Proofs,USD,4.99,118,4.5,4+,Education,40
2660,2660,3163,Lumo Deliveries,USD,0.0,679,3.0,4+,Games,37
2661,2661,3165,JibJab,USD,0.0,3755,4.5,9+,Entertainment,37
2662,2662,3168,NFL Fantasy Football - Official NFL Fantasy App,USD,0.0,8234,3.0,4+,Sports,37
2663,2663,3169,Smart Music: Streaming Videos and Radio,USD,0.0,17,4.5,12+,Music,37
2664,2664,3170,Photo Editing Effects & Collage Maker - Effectshop,USD,0.0,422,4.5,4+,Photo & Video,37
2665,2665,3171,喜马拉雅FM（听书社区）电台有声小说相声英语,USD,0.0,2111,5.0,12+,Book,37
2666,2666,3172,Osmo Tangram,USD,0.0,200,4.0,4+,Games,24
2667,2667,3173,Osmo Words,USD,0.0,121,4.0,4+,Games,24
2668,2668,3174,E! Now,USD,0.0,5506,4.5,12+,Entertainment,37
2669,2669,3175,Osmo Newton,USD,0.0,132,4.0,4+,Games,24
2670,2670,3176,Fantasy Forest Story: Land Before Dragons,USD,0.0,7935,4.5,4+,Games,43
2671,2671,3178,SHEIN Shopping - Women's Clothing & Fashion,USD,0.0,12663,4.5,12+,Shopping,37
2672,2672,3179,Super Slowmo Shooter,USD,0.99,208,3.5,17+,Games,40
2673,2673,3180,Adobe Photoshop Lightroom for iPhone,USD,0.0,1494,4.0,4+,Photo & Video,15
2674,2674,3183,Microgue,USD,1.99,77,3.5,4+,Games,43
2675,2675,3184,WSVN Hurricane Tracker,USD,0.0,40,4.0,4+,News,37
2676,2676,3186,Google Slides,USD,0.0,9920,4.0,4+,Productivity,37
2677,2677,3187,World Of Navy Ships,USD,1.99,5956,4.5,12+,Games,43
2678,2678,3188,Starry sky Camera,USD,1.99,0,0.0,4+,Photo & Video,37
2679,2679,3189,SHAHID for iPhone,USD,0.0,176,2.0,4+,Entertainment,40
2680,2680,3190,CCTV5,USD,0.0,14,1.0,17+,Sports,37
2681,2681,3191,Angry Birds 2,USD,0.0,109104,4.0,4+,Games,37
2682,2682,3192,Two Dots,USD,0.0,139486,4.5,4+,Games,38
2683,2683,3193,Gods of Olympus,USD,0.0,21414,4.5,9+,Games,37
2684,2684,3194,QQ邮箱HD,USD,0.0,55,3.0,4+,Utilities,24
2685,2685,3195,Assassin's Creed Identity,USD,4.99,3517,4.0,12+,Games,38
2686,2686,3196,Turbo Dismount®,USD,0.0,24808,4.5,12+,Games,38
2687,2687,3197,Candy Camera,USD,0.0,397,4.0,9+,Photo & Video,37
2688,2688,3198,XCOM®: Enemy Within,USD,9.99,2855,4.0,17+,Games,38
2689,2689,3199,Video Merger Pro Combine Multiple Videos to Video,USD,0.99,2604,4.0,4+,Photo & Video,37
2690,2690,3200,RoverCraft Space Racing,USD,0.0,7375,4.5,4+,Games,37
2691,2691,3201,Billionaire – Business Capitalist Tycoon!,USD,0.0,42058,4.5,12+,Games,37
2692,2692,3203,Hoopa City,USD,2.99,444,4.5,4+,Education,40
2693,2693,3204,SLOTS: TRUMP vs. HILLARY CLINTON Free Slot Games,USD,0.0,834,5.0,12+,Games,43
2694,2694,3205,Beach Buggy Racing,USD,0.0,4386,4.5,9+,Games,37
2695,2695,3206,Tractor Crew: Operation Cleanup,USD,1.99,8,4.0,4+,Games,40
2696,2696,3207,ダイエットが続く！人気のカロリー・体重管理アプリ 「もぐたん」,USD,0.0,28,4.5,4+,Health & Fitness,37
2697,2697,3208,Reckless Racing 3,USD,2.99,299,4.0,17+,Games,38
2698,2698,3210,Dragon Mania Legends: Dragon Breeding Game,USD,0.0,34039,4.5,12+,Games,38
2699,2699,3213,Heroes® of Might & Magic® III – HD Edition,USD,9.99,800,3.5,12+,Games,24
2700,2700,3214,XtraMath,USD,4.99,482,3.0,4+,Education,37
2701,2701,3215,The Secret of Raven Rock,USD,0.99,173,4.0,4+,Games,38
2702,2702,3216,Money - Track your money easily.,USD,0.99,5,4.0,4+,Finance,38
2703,2703,3217,My Emma :),USD,0.0,8412,4.5,4+,Games,38
